CountryName,RegionName,Date,PredictedDailyNewCases
Aruba,,2020-08-01,36.9824483516493
Aruba,,2020-08-02,54.403986666960236
Aruba,,2020-08-03,64.52596725514832
Aruba,,2020-08-04,64.47251501322596
Aruba,,2020-08-05,67.55962878357221
Aruba,,2020-08-06,69.40112734970876
Aruba,,2020-08-07,71.97428760879696
Aruba,,2020-08-08,93.81018178305189
Aruba,,2020-08-09,102.97227829428468
Aruba,,2020-08-10,126.19953727028727
Aruba,,2020-08-11,129.08708457074437
Aruba,,2020-08-12,143.0093819480358
Aruba,,2020-08-13,137.62006498652258
Aruba,,2020-08-14,136.52308693475078
Aruba,,2020-08-15,151.08379235586864
Aruba,,2020-08-16,170.87609256907172
Aruba,,2020-08-17,186.9868345475182
Aruba,,2020-08-18,193.58984403327034
Aruba,,2020-08-19,200.05919987186525
Aruba,,2020-08-20,222.93470551002633
Aruba,,2020-08-21,213.27245237625658
Aruba,,2020-08-22,232.8974413792193
Aruba,,2020-08-23,262.38489496407533
Aruba,,2020-08-24,281.11407604173564
Aruba,,2020-08-25,287.1523327613445
Aruba,,2020-08-26,337.2130328364932
Aruba,,2020-08-27,332.8784679632986
Aruba,,2020-08-28,370.04070563074373
Aruba,,2020-08-29,357.6385768115548
Aruba,,2020-08-30,444.4075110993232
Aruba,,2020-08-31,455.5175966538647
Afghanistan,,2020-08-01,163.9020957222255
Afghanistan,,2020-08-02,203.61299682579525
Afghanistan,,2020-08-03,223.77989351181782
Afghanistan,,2020-08-04,217.09807306521657
Afghanistan,,2020-08-05,202.99294801599342
Afghanistan,,2020-08-06,165.78468158138017
Afghanistan,,2020-08-07,178.55378017708372
Afghanistan,,2020-08-08,249.73509963943113
Afghanistan,,2020-08-09,279.9484065134625
Afghanistan,,2020-08-10,328.16736077999946
Afghanistan,,2020-08-11,329.43842264415014
Afghanistan,,2020-08-12,332.4039017297581
Afghanistan,,2020-08-13,288.74539739053466
Afghanistan,,2020-08-14,279.91125941025496
Afghanistan,,2020-08-15,340.87739580536766
Afghanistan,,2020-08-16,401.0432856300753
Afghanistan,,2020-08-17,414.74934728312775
Afghanistan,,2020-08-18,429.36352898882546
Afghanistan,,2020-08-19,417.7186889332126
Afghanistan,,2020-08-20,425.09716524510253
Afghanistan,,2020-08-21,416.51996393132674
Afghanistan,,2020-08-22,457.8238915741211
Afghanistan,,2020-08-23,536.3939963268025
Afghanistan,,2020-08-24,564.2096981624152
Afghanistan,,2020-08-25,573.9991563513247
Afghanistan,,2020-08-26,652.6102132294396
Afghanistan,,2020-08-27,630.8969030484243
Afghanistan,,2020-08-28,668.75009296943
Afghanistan,,2020-08-29,694.4994914167474
Afghanistan,,2020-08-30,866.4786714887562
Afghanistan,,2020-08-31,859.58325973088
Angola,,2020-08-01,103.00026184140292
Angola,,2020-08-02,124.23554372034693
Angola,,2020-08-03,130.90070884578955
Angola,,2020-08-04,114.39222917385783
Angola,,2020-08-05,126.75041767328943
Angola,,2020-08-06,150.5362809047199
Angola,,2020-08-07,171.19193729245885
Angola,,2020-08-08,194.0081208814552
Angola,,2020-08-09,192.58014113009807
Angola,,2020-08-10,217.89345803503934
Angola,,2020-08-11,211.71389620076346
Angola,,2020-08-12,236.16773378889582
Angola,,2020-08-13,252.63370406841338
Angola,,2020-08-14,261.44611147627614
Angola,,2020-08-15,278.85957850933437
Angola,,2020-08-16,296.56598988212926
Angola,,2020-08-17,305.4417737876716
Angola,,2020-08-18,294.3358008779467
Angola,,2020-08-19,315.5579880684947
Angola,,2020-08-20,366.556261044464
Angola,,2020-08-21,369.27798672497863
Angola,,2020-08-22,380.67860976532324
Angola,,2020-08-23,414.4741212605028
Angola,,2020-08-24,430.8431517748562
Angola,,2020-08-25,415.90188222347604
Angola,,2020-08-26,481.59834190397356
Angola,,2020-08-27,493.4436886207603
Angola,,2020-08-28,544.0076120098279
Angola,,2020-08-29,533.8306299763269
Angola,,2020-08-30,604.2299485300778
Angola,,2020-08-31,611.1380332383557
Anguilla,,2020-08-01,22.36240574092386
Anguilla,,2020-08-02,32.46928598460636
Anguilla,,2020-08-03,39.420502620679144
Anguilla,,2020-08-04,38.07891431641883
Anguilla,,2020-08-05,41.17553248046778
Anguilla,,2020-08-06,44.480313978218874
Anguilla,,2020-08-07,44.83137627208146
Anguilla,,2020-08-08,60.773935360451105
Anguilla,,2020-08-09,68.21698713749117
Anguilla,,2020-08-10,81.22847400312946
Anguilla,,2020-08-11,81.86847427786859
Anguilla,,2020-08-12,91.03053743590715
Anguilla,,2020-08-13,88.6352878079482
Anguilla,,2020-08-14,92.08693851558314
Anguilla,,2020-08-15,102.35034956396714
Anguilla,,2020-08-16,112.86584566728368
Anguilla,,2020-08-17,124.26170965884904
Anguilla,,2020-08-18,129.55774253901825
Anguilla,,2020-08-19,134.17006274966846
Anguilla,,2020-08-20,155.25820619445753
Anguilla,,2020-08-21,145.03605647778735
Anguilla,,2020-08-22,170.6844819889796
Anguilla,,2020-08-23,193.4019086847821
Anguilla,,2020-08-24,204.4662952330146
Anguilla,,2020-08-25,216.9315892635023
Anguilla,,2020-08-26,274.50549324866023
Anguilla,,2020-08-27,272.67123889266423
Anguilla,,2020-08-28,326.3886078359544
Anguilla,,2020-08-29,304.99764898005606
Anguilla,,2020-08-30,399.1352093544355
Anguilla,,2020-08-31,412.66875903021025
Albania,,2020-08-01,144.47422301285752
Albania,,2020-08-02,174.7950933081898
Albania,,2020-08-03,207.22600985664877
Albania,,2020-08-04,214.7002850001393
Albania,,2020-08-05,214.96087434698921
Albania,,2020-08-06,206.54752808284223
Albania,,2020-08-07,202.33629790300157
Albania,,2020-08-08,225.028198511474
Albania,,2020-08-09,241.37432224265396
Albania,,2020-08-10,304.1913290473235
Albania,,2020-08-11,304.66254358661195
Albania,,2020-08-12,324.920617133678
Albania,,2020-08-13,307.14279714477703
Albania,,2020-08-14,295.2312524206499
Albania,,2020-08-15,306.00159334293755
Albania,,2020-08-16,344.849960725459
Albania,,2020-08-17,391.0798314827212
Albania,,2020-08-18,396.99331592786467
Albania,,2020-08-19,406.25069435368715
Albania,,2020-08-20,431.43695039439336
Albania,,2020-08-21,406.1402053531998
Albania,,2020-08-22,428.763373464856
Albania,,2020-08-23,478.80201449986515
Albania,,2020-08-24,524.6149281171835
Albania,,2020-08-25,524.898269309431
Albania,,2020-08-26,599.3982688572983
Albania,,2020-08-27,577.6903172781197
Albania,,2020-08-28,624.3363148643127
Albania,,2020-08-29,603.4187348649069
Albania,,2020-08-30,726.5238572274495
Albania,,2020-08-31,760.5987794203579
Andorra,,2020-08-01,53.99779268521573
Andorra,,2020-08-02,79.78095219358869
Andorra,,2020-08-03,93.48736687643016
Andorra,,2020-08-04,97.10298295897867
Andorra,,2020-08-05,99.12494087545403
Andorra,,2020-08-06,100.61557603147041
Andorra,,2020-08-07,102.96522669591386
Andorra,,2020-08-08,129.9023613923133
Andorra,,2020-08-09,141.72694528967196
Andorra,,2020-08-10,176.73517469162056
Andorra,,2020-08-11,178.67884586426425
Andorra,,2020-08-12,200.89484187105808
Andorra,,2020-08-13,193.07967762574606
Andorra,,2020-08-14,188.66352799313688
Andorra,,2020-08-15,202.41189927072622
Andorra,,2020-08-16,231.96008510129485
Andorra,,2020-08-17,255.06029416731084
Andorra,,2020-08-18,265.39479099740345
Andorra,,2020-08-19,273.1527909005714
Andorra,,2020-08-20,307.29340054919476
Andorra,,2020-08-21,290.18248429678437
Andorra,,2020-08-22,312.9215186432988
Andorra,,2020-08-23,353.0296165387257
Andorra,,2020-08-24,379.2421934380648
Andorra,,2020-08-25,387.6616448275622
Andorra,,2020-08-26,458.43312063807343
Andorra,,2020-08-27,451.42942941838055
Andorra,,2020-08-28,498.51035502515026
Andorra,,2020-08-29,476.6570220830325
Andorra,,2020-08-30,601.768034490645
Andorra,,2020-08-31,611.2113940504664
United Arab Emirates,,2020-08-01,451.59687843251777
United Arab Emirates,,2020-08-02,441.3196404368098
United Arab Emirates,,2020-08-03,427.8832380010951
United Arab Emirates,,2020-08-04,404.62029378516314
United Arab Emirates,,2020-08-05,455.20367937448424
United Arab Emirates,,2020-08-06,522.4604856664724
United Arab Emirates,,2020-08-07,612.8848610441687
United Arab Emirates,,2020-08-08,602.5528843328757
United Arab Emirates,,2020-08-09,543.5546526789341
United Arab Emirates,,2020-08-10,519.2891610481048
United Arab Emirates,,2020-08-11,527.4893455498864
United Arab Emirates,,2020-08-12,561.4574147114757
United Arab Emirates,,2020-08-13,635.3887542335764
United Arab Emirates,,2020-08-14,694.7335594949811
United Arab Emirates,,2020-08-15,731.5475818498762
United Arab Emirates,,2020-08-16,666.6944972839442
United Arab Emirates,,2020-08-17,608.2022421192587
United Arab Emirates,,2020-08-18,593.2888875657118
United Arab Emirates,,2020-08-19,654.2561217762698
United Arab Emirates,,2020-08-20,741.6502445433773
United Arab Emirates,,2020-08-21,809.9840980088634
United Arab Emirates,,2020-08-22,808.2784309832462
United Arab Emirates,,2020-08-23,807.4425521819427
United Arab Emirates,,2020-08-24,748.7048832238327
United Arab Emirates,,2020-08-25,761.3693567141122
United Arab Emirates,,2020-08-26,864.2316972344988
United Arab Emirates,,2020-08-27,925.2199920252441
United Arab Emirates,,2020-08-28,1063.956304852176
United Arab Emirates,,2020-08-29,1117.2833033890115
United Arab Emirates,,2020-08-30,1100.5609778398712
United Arab Emirates,,2020-08-31,1072.7926413252821
Argentina,,2020-08-01,5840.480092323668
Argentina,,2020-08-02,6994.722410661335
Argentina,,2020-08-03,6453.337963378354
Argentina,,2020-08-04,3393.84804057342
Argentina,,2020-08-05,4711.380974941691
Argentina,,2020-08-06,6197.468579636713
Argentina,,2020-08-07,6402.477264464285
Argentina,,2020-08-08,6521.047089418999
Argentina,,2020-08-09,7030.815560145232
Argentina,,2020-08-10,6421.703239875435
Argentina,,2020-08-11,5166.746895094224
Argentina,,2020-08-12,5408.004752264416
Argentina,,2020-08-13,6895.959787283843
Argentina,,2020-08-14,6929.910103099677
Argentina,,2020-08-15,6967.371635560105
Argentina,,2020-08-16,8267.78218968586
Argentina,,2020-08-17,7471.679999523392
Argentina,,2020-08-18,4372.595315167134
Argentina,,2020-08-19,6674.733357864739
Argentina,,2020-08-20,7624.636367093473
Argentina,,2020-08-21,7597.51524215543
Argentina,,2020-08-22,7580.070253949641
Argentina,,2020-08-23,8452.058464431062
Argentina,,2020-08-24,8549.617854806393
Argentina,,2020-08-25,5738.51956336172
Argentina,,2020-08-26,7467.908766466228
Argentina,,2020-08-27,8030.007236200585
Argentina,,2020-08-28,8128.175660377303
Argentina,,2020-08-29,8110.896033590094
Argentina,,2020-08-30,6315.711448374768
Argentina,,2020-08-31,7834.674691696408
Australia,,2020-08-01,571.1553868363969
Australia,,2020-08-02,564.0280696511162
Australia,,2020-08-03,610.4315235266331
Australia,,2020-08-04,629.0628343822364
Australia,,2020-08-05,566.7451921946465
Australia,,2020-08-06,570.4672716262855
Australia,,2020-08-07,735.9920280778312
Australia,,2020-08-08,771.3438295487542
Australia,,2020-08-09,717.3799976587461
Australia,,2020-08-10,768.0017570140097
Australia,,2020-08-11,752.3452030871973
