CountryName,RegionName,Date,PredictedDailyNewCases
Aruba,,2020-08-01,0.0
Aruba,,2020-08-02,1.3765931129455566
Aruba,,2020-08-03,5.1942057609558105
Aruba,,2020-08-04,2.7746152877807617
Aruba,,2020-08-05,1.4192681312561035
Aruba,,2020-08-06,8.663269996643066
Aruba,,2020-08-07,4.738330841064453
Aruba,,2020-08-08,0.0
Aruba,,2020-08-09,9.102897644042969
Aruba,,2020-08-10,8.68481159210205
Aruba,,2020-08-11,8.164783477783203
Aruba,,2020-08-12,0.0
Aruba,,2020-08-13,9.695066452026367
Aruba,,2020-08-14,4.879648685455322
Aruba,,2020-08-15,0.0
Aruba,,2020-08-16,1.5647774934768677
Aruba,,2020-08-17,0.0
Aruba,,2020-08-18,0.0
Aruba,,2020-08-19,7.9634881019592285
Aruba,,2020-08-20,0.0
Aruba,,2020-08-21,3.215031147003174
Aruba,,2020-08-22,36.2218017578125
Aruba,,2020-08-23,0.0
Aruba,,2020-08-24,0.0
Aruba,,2020-08-25,0.0
Aruba,,2020-08-26,25.901182174682617
Aruba,,2020-08-27,0.0
Aruba,,2020-08-28,31.390729904174805
Aruba,,2020-08-29,38.71596908569336
Aruba,,2020-08-30,85.99117279052734
Aruba,,2020-08-31,97.56502532958984
Afghanistan,,2020-08-01,33.63209533691406
Afghanistan,,2020-08-02,101.06401824951172
Afghanistan,,2020-08-03,163.0712432861328
Afghanistan,,2020-08-04,306.9533996582031
Afghanistan,,2020-08-05,126.92130279541016
Afghanistan,,2020-08-06,250.61927795410156
Afghanistan,,2020-08-07,184.95404052734375
Afghanistan,,2020-08-08,272.17657470703125
Afghanistan,,2020-08-09,473.9730529785156
Afghanistan,,2020-08-10,1510.7969970703125
Afghanistan,,2020-08-11,700.1826171875
Afghanistan,,2020-08-12,707.3538818359375
Afghanistan,,2020-08-13,644.0325927734375
Afghanistan,,2020-08-14,502.6492614746094
Afghanistan,,2020-08-15,768.71728515625
Afghanistan,,2020-08-16,109.2380599975586
Afghanistan,,2020-08-17,1314.49462890625
Afghanistan,,2020-08-18,1656.0460205078125
Afghanistan,,2020-08-19,98.02629852294922
Afghanistan,,2020-08-20,1996.756103515625
Afghanistan,,2020-08-21,4228.40673828125
Afghanistan,,2020-08-22,1448.928466796875
Afghanistan,,2020-08-23,708.76708984375
Afghanistan,,2020-08-24,1320.6771240234375
Afghanistan,,2020-08-25,1511.1619873046875
Afghanistan,,2020-08-26,190.82174682617188
Afghanistan,,2020-08-27,1094.527587890625
Afghanistan,,2020-08-28,695.6753540039062
Afghanistan,,2020-08-29,504.7758483886719
Afghanistan,,2020-08-30,684.7957763671875
Afghanistan,,2020-08-31,258.731201171875
Angola,,2020-08-01,120.13352966308594
Angola,,2020-08-02,110.41152954101562
Angola,,2020-08-03,55.18186569213867
Angola,,2020-08-04,157.6501922607422
Angola,,2020-08-05,189.1124725341797
Angola,,2020-08-06,278.409423828125
Angola,,2020-08-07,231.45191955566406
Angola,,2020-08-08,490.8807067871094
Angola,,2020-08-09,330.25421142578125
Angola,,2020-08-10,315.8389587402344
Angola,,2020-08-11,465.0530700683594
Angola,,2020-08-12,354.71844482421875
Angola,,2020-08-13,615.7199096679688
Angola,,2020-08-14,178.9647979736328
Angola,,2020-08-15,535.1082763671875
Angola,,2020-08-16,205.588623046875
Angola,,2020-08-17,1252.46826171875
Angola,,2020-08-18,1101.67138671875
Angola,,2020-08-19,1291.8974609375
Angola,,2020-08-20,1967.9073486328125
Angola,,2020-08-21,2102.65966796875
Angola,,2020-08-22,1497.48974609375
Angola,,2020-08-23,612.3734741210938
Angola,,2020-08-24,384.133544921875
Angola,,2020-08-25,261.544677734375
Angola,,2020-08-26,157.07794189453125
Angola,,2020-08-27,168.0476837158203
Angola,,2020-08-28,1100.544189453125
Angola,,2020-08-29,1276.7381591796875
Angola,,2020-08-30,493.0521240234375
Angola,,2020-08-31,904.21875
Anguilla,,2020-08-01,0.0
Anguilla,,2020-08-02,0.004509568214416504
Anguilla,,2020-08-03,0.020530730485916138
Anguilla,,2020-08-04,0.0
Anguilla,,2020-08-05,0.0
Anguilla,,2020-08-06,0.06291267275810242
