CountryName,RegionName,Date,PredictedDailyNewCases
Aruba,,2020-08-01,0.8281232486285596
Aruba,,2020-08-02,0.8815429481408243
Aruba,,2020-08-03,0.0
Aruba,,2020-08-04,0.0
Aruba,,2020-08-05,0.0
Aruba,,2020-08-06,0.0
Aruba,,2020-08-07,0.9546701667448172
Aruba,,2020-08-08,0.7818421063339436
Aruba,,2020-08-09,0.8379341245008047
Aruba,,2020-08-10,0.0
Aruba,,2020-08-11,0.0
Aruba,,2020-08-12,0.0
Aruba,,2020-08-13,0.0
Aruba,,2020-08-14,0.9175127204549374
Aruba,,2020-08-15,0.7499689143901204
Aruba,,2020-08-16,0.810001048143749
Aruba,,2020-08-17,0.0
Aruba,,2020-08-18,0.0
Aruba,,2020-08-19,0.0
Aruba,,2020-08-20,0.0
Aruba,,2020-08-21,0.9082248658994674
Aruba,,2020-08-22,0.7422977578773367
Aruba,,2020-08-23,0.803126638159381
Aruba,,2020-08-24,0.0
Aruba,,2020-08-25,0.0
Aruba,,2020-08-26,0.0
Aruba,,2020-08-27,0.0
Aruba,,2020-08-28,0.9046824040086707
Aruba,,2020-08-29,0.739350806690595
Aruba,,2020-08-30,0.8007423165834632
Aruba,,2020-08-31,0.0
Afghanistan,,2020-08-01,81.39681511936539
Afghanistan,,2020-08-02,96.43699514582512
Afghanistan,,2020-08-03,86.08137593356153
Afghanistan,,2020-08-04,89.52810226072584
Afghanistan,,2020-08-05,90.26573011198228
Afghanistan,,2020-08-06,0.0
Afghanistan,,2020-08-07,61.4187448725238
Afghanistan,,2020-08-08,73.4782970252597
Afghanistan,,2020-08-09,89.37847332773336
Afghanistan,,2020-08-10,79.45240741044374
Afghanistan,,2020-08-11,83.29024855507708
Afghanistan,,2020-08-12,84.84853313243173
Afghanistan,,2020-08-13,0.0
Afghanistan,,2020-08-14,57.20207942216824
Afghanistan,,2020-08-15,69.73984245360677
Afghanistan,,2020-08-16,86.00806052207406
Afghanistan,,2020-08-17,76.27673205954825
Afghanistan,,2020-08-18,80.82265667919572
Afghanistan,,2020-08-19,82.79136767737425
Afghanistan,,2020-08-20,0.0
Afghanistan,,2020-08-21,56.11453710500564
Afghanistan,,2020-08-22,68.58865181553507
Afghanistan,,2020-08-23,85.05804853655825
Afghanistan,,2020-08-24,75.48523278057654
Afghanistan,,2020-08-25,80.16850116009583
Afghanistan,,2020-08-26,84.0212932965848
Afghanistan,,2020-08-27,1.8320654751245147
Afghanistan,,2020-08-28,58.3622226592345
Afghanistan,,2020-08-29,71.18765157826675
Afghanistan,,2020-08-30,87.96746945275173
Afghanistan,,2020-08-31,78.67188406800855
Angola,,2020-08-01,43.97974055039877
Angola,,2020-08-02,33.76472374822306
Angola,,2020-08-03,54.50245407854371
Angola,,2020-08-04,5.869981082799187
Angola,,2020-08-05,21.45060582065399
Angola,,2020-08-06,52.896547086667205
Angola,,2020-08-07,80.59285390336693
Angola,,2020-08-08,46.362147040709665
Angola,,2020-08-09,36.0391888711722
Angola,,2020-08-10,56.38427712680312
Angola,,2020-08-11,7.700505517692083
Angola,,2020-08-12,23.11053992254664
Angola,,2020-08-13,54.78604771540664
Angola,,2020-08-14,82.38085190879859
Angola,,2020-08-15,47.98210102936495
Angola,,2020-08-16,37.58868822922488
Angola,,2020-08-17,57.90197031500212
Angola,,2020-08-18,8.995456373370448
Angola,,2020-08-19,24.493327136971345
Angola,,2020-08-20,55.81692753071832
Angola,,2020-08-21,83.35123855294498
Angola,,2020-08-22,48.951505886886416
Angola,,2020-08-23,38.49981148931262
Angola,,2020-08-24,58.765413887979165
Angola,,2020-08-25,9.818861331883273
Angola,,2020-08-26,25.2819117596932
Angola,,2020-08-27,56.57500559875354
Angola,,2020-08-28,84.08118500411034
Angola,,2020-08-29,49.655688303779826
Angola,,2020-08-30,39.18112113986481
Angola,,2020-08-31,59.42630639995303
Albania,,2020-08-01,115.63311845926836
Albania,,2020-08-02,77.7856384747306
Albania,,2020-08-03,135.29316049602514
Albania,,2020-08-04,125.03942515009557
Albania,,2020-08-05,123.91686121608159
Albania,,2020-08-06,114.26127151833433
Albania,,2020-08-07,97.73924016331303
Albania,,2020-08-08,121.00741141534253
Albania,,2020-08-09,82.92823250682001
Albania,,2020-08-10,139.9858305463122
Albania,,2020-08-11,129.49009056610043
Albania,,2020-08-12,128.0792598119382
Albania,,2020-08-13,117.89010092951065
Albania,,2020-08-14,101.09778833591454
Albania,,2020-08-15,123.86159912283765
Albania,,2020-08-16,85.36035487608208
Albania,,2020-08-17,142.2473219202229
Albania,,2020-08-18,131.14456476306233
Albania,,2020-08-19,129.50017148208767
Albania,,2020-08-20,119.11224215167574
Albania,,2020-08-21,101.98510842051617
Albania,,2020-08-22,124.64939827416694
Albania,,2020-08-23,85.97165008763488
Albania,,2020-08-24,142.71448377983165
Albania,,2020-08-25,131.4638201090212
Albania,,2020-08-26,129.6848392409186
Albania,,2020-08-27,119.17058474801321
Albania,,2020-08-28,101.88747172980997
Albania,,2020-08-29,124.44077228554906
Albania,,2020-08-30,85.65309083149614
Albania,,2020-08-31,142.3054304978021
Andorra,,2020-08-01,3.857804063305628
Andorra,,2020-08-02,12.052435201887455
Andorra,,2020-08-03,4.068075894514023
Andorra,,2020-08-04,13.983840560371876
Andorra,,2020-08-05,3.779978026498361
Andorra,,2020-08-06,14.462347792705664
Andorra,,2020-08-07,7.133643717062457
Andorra,,2020-08-08,6.562308165212915
Andorra,,2020-08-09,14.848214802414955
Andorra,,2020-08-10,6.771275818968992
Andorra,,2020-08-11,16.581833521259888
Andorra,,2020-08-12,6.277506251335442
Andorra,,2020-08-13,16.886595838372553
Andorra,,2020-08-14,9.377177369894381
Andorra,,2020-08-15,8.6989803952195
Andorra,,2020-08-16,16.571841105874388
Andorra,,2020-08-17,8.087763206039611
Andorra,,2020-08-18,17.786076723501846
Andorra,,2020-08-19,7.1920327365588985
Andorra,,2020-08-20,17.643979764734574
Andorra,,2020-08-21,9.883860206924044
Andorra,,2020-08-22,9.059726694925295
Andorra,,2020-08-23,16.77481252439543
Andorra,,2020-08-24,8.141222795386645
Andorra,,2020-08-25,17.71468797577682
Andorra,,2020-08-26,6.9984262417221474
Andorra,,2020-08-27,17.352045200358155
Andorra,,2020-08-28,9.491458402657283
Andorra,,2020-08-29,8.58386762198871
Andorra,,2020-08-30,16.22262215054304
Andorra,,2020-08-31,7.512536632552617
United Arab Emirates,,2020-08-01,295.6879042433726
United Arab Emirates,,2020-08-02,348.19437662871076
United Arab Emirates,,2020-08-03,383.09857358110236
United Arab Emirates,,2020-08-04,293.21376152665755
United Arab Emirates,,2020-08-05,396.2448644377179
United Arab Emirates,,2020-08-06,401.37897637196903
United Arab Emirates,,2020-08-07,611.3097880340247
United Arab Emirates,,2020-08-08,322.2824831087481
United Arab Emirates,,2020-08-09,374.8719942062594
United Arab Emirates,,2020-08-10,409.98890685342224
United Arab Emirates,,2020-08-11,320.43594307721503
United Arab Emirates,,2020-08-12,423.0498950256897
United Arab Emirates,,2020-08-13,427.97954500396037
United Arab Emirates,,2020-08-14,637.3873908547248
United Arab Emirates,,2020-08-15,347.6272741724914
United Arab Emirates,,2020-08-16,399.3412403744884
United Arab Emirates,,2020-08-17,433.2341848761738
United Arab Emirates,,2020-08-18,342.5906522597064
United Arab Emirates,,2020-08-19,444.96960977903984
United Arab Emirates,,2020-08-20,448.8212553677088
United Arab Emirates,,2020-08-21,657.5947746869176
United Arab Emirates,,2020-08-22,367.8437865578826
United Arab Emirates,,2020-08-23,419.2425531079957
United Arab Emirates,,2020-08-24,452.8657535699211
United Arab Emirates,,2020-08-25,361.9646281410474
United Arab Emirates,,2020-08-26,464.12621143633953
United Arab Emirates,,2020-08-27,467.73386963506215
United Arab Emirates,,2020-08-28,676.266660527434
United Arab Emirates,,2020-08-29,386.21145714301537
United Arab Emirates,,2020-08-30,437.4091942827754
United Arab Emirates,,2020-08-31,470.82128367627325
Argentina,,2020-08-01,6604.865833477872
Argentina,,2020-08-02,5910.860648506302
Argentina,,2020-08-03,9370.72570030561
Argentina,,2020-08-04,342.5426489415818
Argentina,,2020-08-05,5205.938497810374
Argentina,,2020-08-06,6221.262688930539
Argentina,,2020-08-07,5817.520989871575
Argentina,,2020-08-08,6729.703120682168
Argentina,,2020-08-09,5989.341593269616
Argentina,,2020-08-10,9399.504616643377
Argentina,,2020-08-11,326.6660985470046
Argentina,,2020-08-12,5145.41475204437
Argentina,,2020-08-13,6123.140435737831
Argentina,,2020-08-14,5678.926641123539
Argentina,,2020-08-15,6557.190718948546
Argentina,,2020-08-16,5785.044324503672
Argentina,,2020-08-17,9174.168257678042
Argentina,,2020-08-18,76.36623824215181
Argentina,,2020-08-19,4907.945051546819
Argentina,,2020-08-20,5856.526387214074
Argentina,,2020-08-21,5399.320363967209
Argentina,,2020-08-22,6265.390087531744
Argentina,,2020-08-23,5481.334532341365
Argentina,,2020-08-24,8860.280433037937
Argentina,,2020-08-25,0.0
Argentina,,2020-08-26,4576.284680252881
Argentina,,2020-08-27,5518.484293924069
Argentina,,2020-08-28,5055.134570873746
Argentina,,2020-08-29,5916.088761490984
Argentina,,2020-08-30,5126.9614590158735
Argentina,,2020-08-31,8502.122558446483
Australia,,2020-08-01,323.1476328984793
Australia,,2020-08-02,374.2906041801614
Australia,,2020-08-03,468.4366784453588
Australia,,2020-08-04,545.3485813151968
Australia,,2020-08-05,381.0342945629554
Australia,,2020-08-06,287.59311776653294
Australia,,2020-08-07,728.4815808688857
Australia,,2020-08-08,328.5872923035558
Australia,,2020-08-09,378.09651501531516
Australia,,2020-08-10,470.6029996990938
Australia,,2020-08-11,545.0734324236948
Australia,,2020-08-12,378.9093179402925
Australia,,2020-08-13,283.620399254519
Australia,,2020-08-14,722.918321618078
Australia,,2020-08-15,322.4721551147394
Australia,,2020-08-16,371.08036721981836
Australia,,2020-08-17,461.5213540313881
Australia,,2020-08-18,535.2694347259293
Australia,,2020-08-19,368.4753253510543
Australia,,2020-08-20,273.89460682831856
Australia,,2020-08-21,713.1262281332162
Australia,,2020-08-22,311.5875980713528
Australia,,2020-08-23,359.89050429527845
Australia,,2020-08-24,450.00358493009173
Australia,,2020-08-25,523.4412095919253
Australia,,2020-08-26,356.3602312386184
Australia,,2020-08-27,261.5464181181977
Australia,,2020-08-28,700.6035506950109
Australia,,2020-08-29,298.8506619188575
Australia,,2020-08-30,347.01063740792756
Australia,,2020-08-31,436.9982400069575
Austria,,2020-08-01,116.6714368128978
Austria,,2020-08-02,130.12481937534474
Austria,,2020-08-03,146.9430984256899
Austria,,2020-08-04,73.66628649727275
Austria,,2020-08-05,141.15535500319862
Austria,,2020-08-06,172.274823835864
Austria,,2020-08-07,171.4065289065941
Austria,,2020-08-08,124.27389329871376
Austria,,2020-08-09,137.47873358669122
Austria,,2020-08-10,154.20030907848454
Austria,,2020-08-11,80.47928912149771
Austria,,2020-08-12,147.60166038646744
Austria,,2020-08-13,178.92214248343228
Austria,,2020-08-14,177.5050773340996
Austria,,2020-08-15,130.57232174530478
Austria,,2020-08-16,143.70775938474702
Austria,,2020-08-17,160.13407396192397
Austria,,2020-08-18,86.3246269380705
Austria,,2020-08-19,153.7402666138535
Austria,,2020-08-20,184.8161206610235
Austria,,2020-08-21,183.23810599030907
Austria,,2020-08-22,136.28455583684948
Austria,,2020-08-23,149.35840628510897
Austria,,2020-08-24,165.7316569127201
Austria,,2020-08-25,91.87459856983077
Austria,,2020-08-26,159.2580926250895
Austria,,2020-08-27,190.29941740196946
Austria,,2020-08-28,188.6857656517101
Austria,,2020-08-29,141.70314733502244
Austria,,2020-08-30,154.7555144880533
Austria,,2020-08-31,171.1087326140765
Burundi,,2020-08-01,1.3005313653247241
Burundi,,2020-08-02,17.401957952626997
Burundi,,2020-08-03,1.2169034216696855
Burundi,,2020-08-04,18.160955297107872
Burundi,,2020-08-05,1.0573249214259186
Burundi,,2020-08-06,10.058118553227033
Burundi,,2020-08-07,1.0414040584138344
Burundi,,2020-08-08,2.352106707795164
Burundi,,2020-08-09,18.50932609903747
Burundi,,2020-08-10,2.376141200684785
Burundi,,2020-08-11,19.285883439227806
Burundi,,2020-08-12,2.2109083100555775
Burundi,,2020-08-13,11.204953119631355
Burundi,,2020-08-14,2.2364844712022296
Burundi,,2020-08-15,3.5619704178628844
Burundi,,2020-08-16,19.638310226371516
Burundi,,2020-08-17,3.4200212255954376
Burundi,,2020-08-18,20.38780337165254
Burundi,,2020-08-19,3.2945963590355505
Burundi,,2020-08-20,12.297616229572405
Burundi,,2020-08-21,3.283003263114626
Burundi,,2020-08-22,4.635281403118371
Burundi,,2020-08-23,20.71350823466257
Burundi,,2020-08-24,4.500459548699168
Burundi,,2020-08-25,21.47431800284326
Burundi,,2020-08-26,4.387954878817925
Burundi,,2020-08-27,13.398093824702869
Burundi,,2020-08-28,4.391013639540549
Burundi,,2020-08-29,5.751084717845697
Burundi,,2020-08-30,21.837390436048857
Burundi,,2020-08-31,5.633003005604959
Belgium,,2020-08-01,693.671996502155
Belgium,,2020-08-02,414.2105891793743
Belgium,,2020-08-03,355.44320144959664
Belgium,,2020-08-04,751.0140121183942
Belgium,,2020-08-05,825.2882261814012
Belgium,,2020-08-06,830.0609570225838
Belgium,,2020-08-07,749.4800210557177
Belgium,,2020-08-08,796.7276339583141
Belgium,,2020-08-09,506.00367435863575
Belgium,,2020-08-10,437.7055343497546
Belgium,,2020-08-11,822.6793175353141
Belgium,,2020-08-12,894.6360840630113
Belgium,,2020-08-13,893.2070550956021
Belgium,,2020-08-14,801.7977826054835
Belgium,,2020-08-15,842.5772263062947
Belgium,,2020-08-16,545.0872291524103
Belgium,,2020-08-17,470.61347209369006
Belgium,,2020-08-18,848.3648438062842
Belgium,,2020-08-19,912.9943640976185
Belgium,,2020-08-20,904.6565144060924
Belgium,,2020-08-21,810.3637482602909
Belgium,,2020-08-22,846.5648630505282
Belgium,,2020-08-23,545.2014252457744
Belgium,,2020-08-24,467.3919451503966
Belgium,,2020-08-25,842.1976244707545
Belgium,,2020-08-26,904.0107297589565
Belgium,,2020-08-27,893.1652094694971
Belgium,,2020-08-28,796.5604330117541
Belgium,,2020-08-29,830.7004780477621
Belgium,,2020-08-30,527.4489742311498
Belgium,,2020-08-31,448.05605569254953
Burkina Faso,,2020-08-01,8.874803948554556
Burkina Faso,,2020-08-02,8.048197367034943
Burkina Faso,,2020-08-03,16.93246646559585
Burkina Faso,,2020-08-04,2.969622561960858
Burkina Faso,,2020-08-05,8.98670540008268
Burkina Faso,,2020-08-06,13.897587969213234
Burkina Faso,,2020-08-07,2.870241928935073
Burkina Faso,,2020-08-08,11.690834422333166
Burkina Faso,,2020-08-09,10.655943485349566
Burkina Faso,,2020-08-10,19.584891847787798
Burkina Faso,,2020-08-11,5.447565362759645
Burkina Faso,,2020-08-12,11.545830047166469
Burkina Faso,,2020-08-13,16.408793520681087
Burkina Faso,,2020-08-14,5.294111378198769
Burkina Faso,,2020-08-15,14.04844965019516
Burkina Faso,,2020-08-16,13.07371474933142
Burkina Faso,,2020-08-17,21.928378019822436
Burkina Faso,,2020-08-18,7.718189866206334
Burkina Faso,,2020-08-19,13.730115242338893
Burkina Faso,,2020-08-20,18.476895195890442
Burkina Faso,,2020-08-21,7.29963931272844
Burkina Faso,,2020-08-22,16.05119828398
Burkina Faso,,2020-08-23,15.036641286509516
Burkina Faso,,2020-08-24,23.858612214564054
Burkina Faso,,2020-08-25,9.618927880699667
Burkina Faso,,2020-08-26,15.605588646012746
Burkina Faso,,2020-08-27,20.33108627307883
Burkina Faso,,2020-08-28,9.135647495976475
Burkina Faso,,2020-08-29,17.872450979839332
Burkina Faso,,2020-08-30,16.846040602747728
Burkina Faso,,2020-08-31,25.65762422770522
Bangladesh,,2020-08-01,2473.032606952804
Bangladesh,,2020-08-02,2450.4565210007563
Bangladesh,,2020-08-03,2201.7041670452827
Bangladesh,,2020-08-04,2692.7463768306675
Bangladesh,,2020-08-05,2877.0248313617467
Bangladesh,,2020-08-06,2923.259424796224
Bangladesh,,2020-08-07,2608.4096287804023
Bangladesh,,2020-08-08,2386.4109622196042
Bangladesh,,2020-08-09,2362.013273439964
Bangladesh,,2020-08-10,2114.1162577506147
Bangladesh,,2020-08-11,2606.6172207465243
Bangladesh,,2020-08-12,2792.0106869310357
Bangladesh,,2020-08-13,2839.627918616733
Bangladesh,,2020-08-14,2526.454936386791
Bangladesh,,2020-08-15,2303.3816854750607
Bangladesh,,2020-08-16,2280.6212723622148
Bangladesh,,2020-08-17,2032.0159418035478
Bangladesh,,2020-08-18,2524.266093931905
Bangladesh,,2020-08-19,2709.0031401597003
Bangladesh,,2020-08-20,2755.76325269237
Bangladesh,,2020-08-21,2441.820111171039
Bangladesh,,2020-08-22,2219.5774077709043
Bangladesh,,2020-08-23,2196.8456622404665
Bangladesh,,2020-08-24,1948.3613408500864
Bangladesh,,2020-08-25,2440.792046339843
Bangladesh,,2020-08-26,2625.6692221189273
Bangladesh,,2020-08-27,2672.5608157069278
Bangladesh,,2020-08-28,2358.7436936977883
Bangladesh,,2020-08-29,2136.6625232393453
Bangladesh,,2020-08-30,2114.1151174577767
Bangladesh,,2020-08-31,1865.808123296731
Bulgaria,,2020-08-01,262.6527629624861
Bulgaria,,2020-08-02,183.31658241361941
Bulgaria,,2020-08-03,111.94486875090213
Bulgaria,,2020-08-04,193.0846559384166
Bulgaria,,2020-08-05,250.72426517879433
Bulgaria,,2020-08-06,285.8633562793244
Bulgaria,,2020-08-07,267.97465560257325
Bulgaria,,2020-08-08,266.32085371037726
Bulgaria,,2020-08-09,187.18264677090173
Bulgaria,,2020-08-10,116.02724701661643
Bulgaria,,2020-08-11,197.12828711277558
Bulgaria,,2020-08-12,254.71766230486602
Bulgaria,,2020-08-13,289.8666167201357
Bulgaria,,2020-08-14,272.31906732352985
Bulgaria,,2020-08-15,271.24479799685395
Bulgaria,,2020-08-16,192.45411347762916
Bulgaria,,2020-08-17,121.5707907139865
Bulgaria,,2020-08-18,203.04896204084554
Bulgaria,,2020-08-19,261.15284359157056
Bulgaria,,2020-08-20,296.75488737040047
Bulgaria,,2020-08-21,279.2915594879624
Bulgaria,,2020-08-22,278.27319363776905
Bulgaria,,2020-08-23,199.61172400859036
Bulgaria,,2020-08-24,128.84788342918313
Bulgaria,,2020-08-25,210.44648856527243
Bulgaria,,2020-08-26,268.63918373961934
Bulgaria,,2020-08-27,304.3062491722307
Bulgaria,,2020-08-28,286.89194232482726
Bulgaria,,2020-08-29,285.9215961633269
Bulgaria,,2020-08-30,207.30451090116276
Bulgaria,,2020-08-31,136.50462165416428
Bahrain,,2020-08-01,418.0808941080895
Bahrain,,2020-08-02,245.9705945931279
Bahrain,,2020-08-03,337.94695519531984
Bahrain,,2020-08-04,302.11500666733707
Bahrain,,2020-08-05,387.98884072528887
Bahrain,,2020-08-06,337.8058966997781
Bahrain,,2020-08-07,391.4684558718379
Bahrain,,2020-08-08,364.99343221367155
Bahrain,,2020-08-09,192.78347664563907
Bahrain,,2020-08-10,285.01465518195727
Bahrain,,2020-08-11,250.21152563136894
Bahrain,,2020-08-12,337.0403268015983
Bahrain,,2020-08-13,287.90883814785224
Bahrain,,2020-08-14,342.14184507433924
Bahrain,,2020-08-15,316.1831633590261
Bahrain,,2020-08-16,144.39431938934905
Bahrain,,2020-08-17,237.87449962744145
Bahrain,,2020-08-18,203.29801738433542
Bahrain,,2020-08-19,290.76720853409165
Bahrain,,2020-08-20,241.7604311072669
Bahrain,,2020-08-21,296.76157089651423
Bahrain,,2020-08-22,271.70062032587316
Bahrain,,2020-08-23,100.71659970847432
Bahrain,,2020-08-24,195.16385869747407
Bahrain,,2020-08-25,161.45119241077452
Bahrain,,2020-08-26,249.81316565263143
Bahrain,,2020-08-27,201.61259063307503
Bahrain,,2020-08-28,257.45890589003113
Bahrain,,2020-08-29,233.18921983799189
Bahrain,,2020-08-30,63.011150656738586
Bahrain,,2020-08-31,158.39229503750562
Bosnia and Herzegovina,,2020-08-01,3.743801289565269
Bosnia and Herzegovina,,2020-08-02,294.8255902664994
Bosnia and Herzegovina,,2020-08-03,299.70265688137675
Bosnia and Herzegovina,,2020-08-04,425.96916789442565
Bosnia and Herzegovina,,2020-08-05,266.7430179052961
Bosnia and Herzegovina,,2020-08-06,0.28910431680015014
Bosnia and Herzegovina,,2020-08-07,679.756112398788
Bosnia and Herzegovina,,2020-08-08,5.983167452084359
Bosnia and Herzegovina,,2020-08-09,298.0454732065838
Bosnia and Herzegovina,,2020-08-10,302.6723612034242
Bosnia and Herzegovina,,2020-08-11,428.3388609571532
Bosnia and Herzegovina,,2020-08-12,269.2305443953149
Bosnia and Herzegovina,,2020-08-13,2.729260039603292
Bosnia and Herzegovina,,2020-08-14,682.171906903749
Bosnia and Herzegovina,,2020-08-15,8.535132225487278
Bosnia and Herzegovina,,2020-08-16,301.055371300362
Bosnia and Herzegovina,,2020-08-17,304.41639281716897
Bosnia and Herzegovina,,2020-08-18,429.73848865945365
Bosnia and Herzegovina,,2020-08-19,270.20756310921604
Bosnia and Herzegovina,,2020-08-20,5.249294147878047
Bosnia and Herzegovina,,2020-08-21,685.8739794369208
Bosnia and Herzegovina,,2020-08-22,11.042591046992287
Bosnia and Herzegovina,,2020-08-23,303.77960020631855
Bosnia and Herzegovina,,2020-08-24,307.084449898672
Bosnia and Herzegovina,,2020-08-25,432.32229960315254
Bosnia and Herzegovina,,2020-08-26,272.6132959608993
Bosnia and Herzegovina,,2020-08-27,7.562021106870294
Bosnia and Herzegovina,,2020-08-28,688.2486040726038
Bosnia and Herzegovina,,2020-08-29,13.051719971496919
Bosnia and Herzegovina,,2020-08-30,305.8375578145742
Bosnia and Herzegovina,,2020-08-31,309.28109237995926
Belize,,2020-08-01,0.9807218627894334
Belize,,2020-08-02,0.0
Belize,,2020-08-03,0.0
Belize,,2020-08-04,0.0
Belize,,2020-08-05,0.0
Belize,,2020-08-06,0.0
Belize,,2020-08-07,0.0006380861835484065
Belize,,2020-08-08,0.9823314708343829
Belize,,2020-08-09,0.0010907772090340514
Belize,,2020-08-10,0.0
Belize,,2020-08-11,0.0
Belize,,2020-08-12,0.0
Belize,,2020-08-13,0.0
Belize,,2020-08-14,0.0
Belize,,2020-08-15,0.975081021994456
Belize,,2020-08-16,0.0
Belize,,2020-08-17,0.0
Belize,,2020-08-18,0.0
Belize,,2020-08-19,0.0
Belize,,2020-08-20,0.0
Belize,,2020-08-21,0.0
Belize,,2020-08-22,0.9717657029042264
Belize,,2020-08-23,0.0
Belize,,2020-08-24,0.0
Belize,,2020-08-25,0.0
Belize,,2020-08-26,0.0
Belize,,2020-08-27,0.0
Belize,,2020-08-28,0.0
Belize,,2020-08-29,0.9683440396806594
Belize,,2020-08-30,0.0
Belize,,2020-08-31,0.0
Bermuda,,2020-08-01,0.6373401983781386
Bermuda,,2020-08-02,0.6964171648057583
Bermuda,,2020-08-03,1.7483184351039363
